bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,is_promoted,is_proven,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Tabletop Games","/explore/tabletop-games","/projects/squareone-the-board-game-console","2020-12-14T23:59:59-08:00","EUR","235355","3.6483","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qxonxeb9pbljg6s2vv7d.jpg","false","false","false","false","null","2020-12-13T23:59:59-08:00","null","null","null","null","null","2648385","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","The perfect blend of board and video games  that gives life to your cards, pawns and dice.","[""social innovations"",""toys"",""apps"",""family""]","SquareOne, the board game console"
"null","Tabletop Games","/explore/tabletop-games","/projects/zombies-20th-anniversary-edition-late-pledge","2021-05-26T23:59:59-07:00","USD","72538","6.1367","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cfvdpemtcypd7ohizrhm.jpg","false","false","false","false","null","2021-05-25T23:59:59-07:00","null","null","null","null","null","2679662","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Anniversary edition of the classic horror game Zombies!!!, adding upgrades and a diceless option.","[""horror"",""suspense""]","Zombies!!! 20th Anniversary Edition - Late Pledge"
"null","Tabletop Games","/explore/tabletop-games","/projects/marching-order-quick-and-dirties","2022-11-14T23:59:59-08:00","USD","7290","14.58","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qiekqk1hqr3vsn55ybcx.jpg","false","false","false","false","null","2022-10-31T00:00:00-07:00","null","null","null","null","null","2780710","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","A three delve collection for the Solo/Co-op RPG book series ""Marching Order""","[""fantasy"",""indie""]","Marching Order Quick and Dirties"
"null","Tabletop Games","/explore/tabletop-games","/projects/exigents-out-of-the-ashes-for-exalted-3rd-edition","2022-06-23T23:59:59-07:00","USD","163559","4.673114285714","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/s6v0txfihmvaih08g5wh.jpg","false","false","false","false","null","2022-05-24T00:00:00-07:00","null","null","null","null","null","2754495","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Help us create a PDF and limited edition Hardcover for Exigents: Out of the Ashes for Exalted 3E.","[""books"",""fantasy""]","EXIGENTS: Out of the Ashes for Exalted 3rd Edition"
"null","Tabletop Games","/explore/tabletop-games","/projects/secret-puzzle-dungeon-1-lair-of-the-vermin-demigod","2023-08-13T23:59:59-07:00","USD","1490","2.7","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/suw58px1xdgbmyv41j8h.jpg","false","false","false","false","null","2023-08-01T00:00:00-07:00","null","null","null","null","null","2845926","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","First part mini-adventure for play with the Virgin Mine mega-dungeon in 1E/5E mechanics","[""adventure""]","Secret Puzzle Dungeon 1 Lair of the Vermin Demigod"
"null","Tabletop Games","/explore/tabletop-games","/projects/amazing-adventures-multi-genre-rpg","2022-12-06T23:59:59-08:00","USD","21470","4.294","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kftskafu1kvox58rcodm.jpg","false","false","false","false","null","2022-11-09T00:00:00-08:00","null","null","null","null","null","2775278","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Multi-Genre Role Playing with the SIEGE Engine! Wild west, zombie horror, sci-fi, pulp and more!","[""adventure"",""books"",""fantasy"",""horror"",""indie""]","Amazing Adventures Multi-Genre RPG"
"Sign up now to receive updates and sneak peaks!","Tabletop Games","/explore/tabletop-games","/projects/a-symphony-in-shadow-and-steam/coming_soon","null","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ej75tpd5xzg7etczji98.jpg","false","true","false","false","null","null","null","null","null","null","null","2743492","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","An Interactive Steampunk Murder-Mystery Set In Victorian London!","[""books"",""thriller"",""indie"",""fantasy"",""youtube""]","A Symphony In Shadow and Steam"
"null","Tabletop Games","/explore/tabletop-games","/projects/ohm-s-quest-world-s-first-escape-room-console","2022-06-17T23:59:59-07:00","EUR","235445","5.812825","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xkt5zjnogarx6lpetvm6.jpg","false","false","false","false","null","2022-06-16T23:59:59-07:00","null","null","null","null","null","2761660","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","✔️ Randomized solutions = multiple game plays ✔️ New scenarios released monthly✔️ 540 min game play","[""adventure"",""family""]","Ohm's Quest - World's First Escape Room Console"
"Be one of the first to get MEDICOS.","Tabletop Games","/explore/tabletop-games","/projects/medicos-medical-board-game/coming_soon","null","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kjq8mubo99bq3dthu4z0.jpg","false","true","false","false","null","null","null","null","null","null","null","2863539","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","The Fun, Fast Thinking, Interactive & Educational Game for Health All Professionals.","[""community"",""indie"",""other"",""social innovations""]","MEDICOS Medical Board Game"
"Come be a part of the next great thing in roleplaying.","Tabletop Games","/explore/tabletop-games","/projects/pxl-narrative-role-playing-game/coming_soon","null","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vxyvo2jlp9sgbo2mwwc0.jpg","false","true","false","false","null","null","null","null","null","null","null","2849135","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","PXL™ is the Role Playing Game for Storytellers.","[""indie""]","PXL™ Narrative Role Playing Game"
"Pledge early for discounts and one-of-a-kind cards!","Tabletop Games","/explore/tabletop-games","/projects/wyrdwarp-cryptid-multiverse/coming_soon","null","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rovhltydgnwaba6jwcei.jpg","false","true","false","false","null","null","null","null","null","null","null","2819204","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","A collectable card battle game with simple core mechanics, dynamic art and deep strategic gameplay!","[""apps"",""youtube"",""animation"",""design"",""toys""]","Wyrdwarp: Cryptid Multiverse (Core Set)"
"Sign up and we'll inform you when the project launches!","Tabletop Games","/explore/tabletop-games","/projects/chronicles-of-marlis/coming_soon","null","MXN","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ao3cyuoiiwacqlmsq70c.jpg","false","true","false","false","null","null","null","null","null","null","null","2729379","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","A strategic card game. Pick your favorite country and lead it to victory in the realm of Marlis.","[""toys""]","Chronicles of Marlis"
"Sign up for our early bird discounts","Tabletop Games","/explore/tabletop-games","/projects/deco-games-board-game-set-with-no-missing-pieces-restaurant-toys/coming_soon","null","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ep2xvztktnuglbaeojiq.jpg","false","true","false","false","null","null","null","null","null","null","null","2374515","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","No missing pieces","[""community"",""furniture"",""kids"",""toys"",""restaurant""]","The first self-contained Chess & Board Game system"
"Sign up now to be notified when it goes live!","Tabletop Games","/explore/tabletop-games","/projects/fantasy-football-skill-bands/coming_soon","null","GBP","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kiyx5ecn3b8eci6arohp.jpg","false","true","false","false","null","null","null","null","null","null","null","2695019","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","80+ premium quality, soft and highly visible silicone skill bands for tournament and league play.","null","Fantasy Football Skill Bands"
"We'd love to have you along for the ride!","Tabletop Games","/explore/tabletop-games","/projects/bird-haven-the-family-card-game/coming_soon","null","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pthr0mnefknvu8mitjvz.jpg","false","true","false","false","null","null","null","null","null","null","null","2836160","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","A card game that brings people together over their love of nature, birds, and friendly competition.","[""family"",""indie""]","Play Bird Haven!"
"Get your copy before it goes to stores!","Tabletop Games","/explore/tabletop-games","/projects/the-demise-of-dr-frankenstein/coming_soon","null","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yuiq1avbgu056vpnynvx.jpg","false","true","false","false","null","null","null","null","null","null","null","2802544","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","A board game where you dig up body parts to build fantastic monsters before the villagers end it all","[""horror""]","The Demise of Dr. Frankenstein"
"Make sure you're in!","Tabletop Games","/explore/tabletop-games","/projects/thornwood-playing-cards/coming_soon","null","PLN","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cncgklu10zkqml9tv14a.jpg","false","true","false","false","null","null","null","null","null","null","null","2852197","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Thornwood is a deck of playing cards that will take you to a realm beyond ours. Make sure you're in!","[""design"",""fantasy"",""female founders"",""sports""]","Thornwood Playing Cards"
"Sign up and try our game for free","Tabletop Games","/explore/tabletop-games","/projects/slay-the-slimes/coming_soon","null","FAKE_CURRENCY","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/uptc0e5kqq9gw4jxhtr4.jpg","false","true","false","false","null","null","null","null","null","null","null","2868629","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Slay the Slimes is a fun game. Eliminate all the others players slimes before they do!","null","Slay the Slimes! Age: 7+ | 2-4 players"
"Be among the first to play this game","Tabletop Games","/explore/tabletop-games","/projects/remote-chess-boards-with-otb-views/coming_soon","null","GBP","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/acb5pfgzizwlbqefndzw.jpg","false","true","false","false","null","null","null","null","null","null","null","2804300","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","The most challenging chess game you will ever play?","null","Chess - Enemy Lines"
"Sign up to receive Super Early Bird Discount on launch day","Tabletop Games","/explore/tabletop-games","/projects/darkboard-a-modern-take-on-the-classic-boards/coming_soon","null","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/clzs9aovghxc8pzadmgo.jpg","false","true","false","false","null","null","null","null","null","null","null","2682986","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Dark Board is a versatile unusual game surface that tricks your eyes and challenges your mind!","[""design"",""3d""]","DARK BOARD-A Modern Take On The Classic Boards"
"SIGN UP TO BE NOTIFIED ON LAUNCH AND RECEIVE A 10% DISCOUNT!","Tabletop Games","/explore/tabletop-games","/projects/amuletum-board-game/coming_soon","null","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/x9cjl71j4xmifbozo1qt.jpg","false","true","false","false","null","null","null","null","null","null","null","2833269","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Find out more about this brand new fantasy adventure board game; pledge and witness the magic!","[""adventure"",""fantasy""]","AMULETUM - BOARD GAME"
"EXCLUSIVE 50% off for Early Birds","Tabletop Games","/explore/tabletop-games","/projects/voyages-playing-cards-travel-edition--2/coming_soon","null","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/v8vq3ap4b7cloh7xltrn.jpg","false","true","false","false","null","null","null","null","null","null","null","2735134","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","LIMITED EDITION | The Monumental | Travel Lovers | World Class Playing Cards","[""tarot"",""adventure"",""backpacks"",""design""]","ARTISTRY PLAYING CARDS : TRAVEL EDITION"
"Daftar Modal Receh Mudah Menang","Tabletop Games","/explore/tabletop-games","/projects/--2813268/coming_soon","null","FAKE_CURRENCY","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ofemhe1jyoxs0l36g4zy.jpg","false","true","false","false","null","null","null","null","null","null","null","2876851","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Slot Deposit Shopeepay | Slot Deposit Shopeepay 5000 | Slot Pakai Shopeepay | Slot Via Shopeepay","null","Slot Deposit Shopeepay"
"Unleash the power of the Librarians!","Tabletop Games","/explore/tabletop-games","/projects/librarians/coming_soon","null","EUR","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hmpcoyb8envv7pcmv9vj.jpg","false","true","false","false","null","null","null","null","null","null","null","2618406","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Last call to get this great 5E Compatible supplement class.","[""adventure""]","Librarians!"
"I want to know more when it starts!","Tabletop Games","/explore/tabletop-games","/projects/the-travel-poker/coming_soon","null","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pha0i7ivqocd2vbi7uju.jpg","false","true","false","false","null","null","null","null","null","null","null","2685164","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","The first compact poker set for 7 players with eternal cards included","[""sports""]","The Travel Poker - play with no limits"
